id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1129,1.23802005862e-20,2.92097681322e-15,3.72422535316e-19,9.33589870732e-23,2.46774138396e-14,2.76751122019e-10,2.60546556552e-10,6.7192688486e-15,5.951307274e-15,1.90020152391e-11,1.11369225982e-15,4.41405321582e-13,1.49732046965e-14,1.75840817601e-11,7.95780762385e-15,1.8689207354e-13,5.83273120738e-21,2.21738508394e-16,7.68536980635e-21,1.66132046104e-17,5.38622703093e-15,1.40059186631e-22,5.56606735529e-13,1.47722016606e-17,8.35383514534e-18,3.03966065608e-18,7.40837648389e-14,1.26452056669e-19,2.20648482124e-11,2.55745885962e-15,3.33726612671e-19,3.51818112492e-18,2.52786085003e-19,8.13381426015e-13,7.92893572266e-21,4.98942206995e-12,6.66713971443e-20,3.06217451347e-22,4.93351261465e-20,1.46168305341e-23,2.08591734546e-25,9.45738697228e-21,2.19985850815e-18,7.565872904e-21,1.12317439931e-19,2.65322193302e-18,5.0666715696e-15,7.1023749685e-16,3.89273075622e-16,8.96143851362e-17,5.66352995905e-21,6.56727344489e-15,6.36623716288e-16,3.2512317491e-13,5.09579314509e-12,3.03155666802e-13,3.23516213861e-16,2.83272481538e-25,1.61485238885e-23,5.87378344748e-13,1.81614379425e-19,2.16548356361e-15,1.77653381635e-16,5.12506703743e-11,5.09065615454e-15,6.93485527728e-17,1.83347193222e-13,3.86663302591e-19,3.21873605631e-19,5.91271944401e-17,1.29240687596e-10,3.24203369928e-07,4.65151021573e-17,4.79411482985e-17,2.57634727083e-15,7.44032615903e-17,1.31337672991e-23,4.55472578272e-17,4.60949767245e-09,1.24165145193e-14,0.999999642372,5.33552298689e-18,3.83208574465e-13,3.37492010792e-14,7.58988107552e-17,8.53106131773e-24,5.29129394973e-19,3.00699167366e-23,2.99982872494e-17,9.39326972105e-23,2.32016109129e-22,1.42105764649e-16,1.11504217318e-11,1.7210569081e-10,9.93569442379e-24,6.77127626055e-21,1.71227875724e-17,8.74441282007e-22,2.69202182193e-20
1133,5.92152633673e-16,2.06571559858e-08,4.02413028249e-19,4.81865371965e-22,0.999999761581,2.70548479453e-11,9.84438400347e-19,6.62160753796e-16,1.19477331132e-13,8.17256429197e-10,1.99749466909e-16,3.2347616339e-12,5.58650831998e-25,2.92605387583e-21,4.1584733199e-22,8.74331321107e-22,1.57514368844e-13,1.86243662554e-25,4.32807682922e-20,9.21338969421e-21,4.30596676449e-17,4.6466713415e-16,1.02217768833e-28,2.95486040028e-20,1.02177820116e-24,2.08998620118e-19,5.94511376909e-15,5.2651585117e-27,4.41140590553e-19,1.38989466e-21,2.64048750042e-20,5.31417014656e-20,6.69114514204e-19,7.54269354527e-24,1.96759609058e-27,2.18837499233e-07,1.20976010245e-22,1.94777172792e-24,3.67440286713e-24,4.20963907487e-24,1.01728120404e-26,8.04952012291e-31,1.0341249167e-19,2.71266184961e-26,1.02845893953e-21,1.37469967424e-26,1.92671535317e-19,2.23328346509e-25,8.63518511965e-23,9.04658153756e-18,7.16963685799e-32,4.83129562586e-23,3.59346741064e-22,2.30417137299e-21,3.81887881381e-17,1.62403349916e-22,4.78180505884e-17,7.71820751032e-31,2.5087659044e-32,6.18920639377e-23,2.28242119672e-23,1.43152193387e-14,1.76466907174e-21,1.99025633053e-21,2.03547621374e-18,1.2113683639e-20,3.15597938111e-16,1.29670624262e-28,3.79079012802e-19,2.15725912019e-19,2.91639074626e-22,9.12370697113e-15,1.19463710743e-27,9.55129313314e-13,3.39966094192e-20,3.30357804855e-17,4.81149010532e-22,2.79135946863e-27,6.9561705145e-21,3.43661829941e-25,1.51640896021e-12,7.39796887116e-22,9.3713214413e-25,8.24352388436e-23,1.55145510888e-23,1.94559342421e-19,7.19444190938e-29,1.11110275393e-32,9.5845352953e-22,1.03258942154e-23,7.00512723964e-25,4.65390561795e-25,2.32132390567e-12,1.45815514703e-19,2.22831265531e-26,1.72280181117e-24,3.2048850048e-23,4.01722947826e-26,4.86799306005e-18
1137,3.92299474156e-13,4.44351798023e-07,2.53928582988e-20,4.87921118439e-13,4.00189538625e-13,2.49476790138e-13,8.96664948678e-16,1.90805982125e-10,3.0504146431e-10,3.44556501386e-11,2.40477624792e-12,4.3387331488e-13,3.86465792701e-09,3.58016871357e-12,1.68659735067e-08,2.05435744667e-16,3.32310866108e-13,2.72802478307e-13,3.58280130156e-18,1.92558032778e-13,1.89260742495e-11,4.0667946441e-12,1.7625499906e-15,8.43263816075e-18,3.53070133067e-18,7.43656281811e-16,0.999985337257,1.07565012127e-13,7.15660122369e-19,8.17356684726e-18,1.2151269062e-21,1.07102507418e-10,4.39709812344e-14,1.44265095153e-15,4.60111075217e-14,5.20636973574e-17,2.42700276543e-10,9.61814493606e-19,1.95927055504e-14,5.43650933197e-18,1.74017901646e-19,1.35589843921e-05,3.71107055405e-14,1.76215071714e-18,4.42129090907e-15,5.24446317537e-13,2.78190242398e-07,3.57750656356e-12,1.28246014697e-07,6.77258542216e-14,1.99381001753e-14,2.98746627436e-08,2.36136709009e-14,2.8779537347e-12,4.32774510672e-11,5.02749417821e-16,1.34750752223e-11,3.31650537967e-20,4.08986809263e-15,7.05116243171e-11,4.61648044028e-16,5.94042586524e-15,1.58067366162e-13,1.31804692161e-10,2.25567051149e-10,6.13546621278e-14,1.54149723585e-13,9.77443198605e-16,1.87574971831e-14,2.27552609545e-18,2.8816085681e-18,2.37791936749e-13,8.51641230004e-15,2.67639562619e-15,1.12837052202e-10,1.59093218599e-07,2.42956101387e-16,2.39707465337e-15,2.40269972807e-08,7.12830766636e-11,1.41279002386e-11,1.19087337258e-15,9.44371195285e-14,9.12280810894e-08,1.34114800428e-12,1.26038220659e-12,5.87894135826e-18,1.09019931464e-17,7.84601203452e-12,6.16549086207e-20,9.59475469172e-21,2.04002092996e-11,2.93609185359e-13,2.89111115148e-14,5.81959480606e-12,8.33253327448e-11,5.74655527021e-15,5.14175553466e-15,8.71764022325e-15
1138,1.21793410912e-08,2.97756883143e-16,8.81195047486e-11,2.82997514311e-10,1.96364056647e-19,3.57437130541e-16,3.08513872142e-21,1.24022515348e-12,5.64443854973e-18,2.73267736564e-13,4.5337567034e-10,3.40530472028e-17,3.17567888652e-10,9.59941848233e-12,2.74601345148e-19,3.42882959214e-19,4.43045711581e-17,5.07823229878e-15,5.77972517969e-18,8.18736800579e-10,1.20493209594e-12,3.03780709355e-13,8.81542062142e-17,1.35447222557e-13,1.50978987884e-13,1.51921546401e-17,6.45332379656e-14,9.92074898675e-17,1.62018510005e-17,7.81489114279e-16,1.14686268837e-13,2.76922262898e-09,5.48213774723e-12,3.17198717885e-17,5.19480508904e-18,6.22350995647e-19,2.22716828966e-19,5.20032760886e-14,5.16353741042e-15,3.04520626516e-15,1.49265775511e-18,7.9230860154e-13,1.35710337672e-15,3.12437261138e-16,3.78531841289e-12,3.72823330503e-15,7.63617196819e-13,6.72748718577e-15,3.47347255125e-11,3.11161314e-14,6.48887356607e-13,5.50177512308e-17,1.62779505315e-14,7.74522668223e-11,6.49941966913e-06,4.5915282243e-08,1.01594479357e-11,2.59131370773e-15,4.08341059468e-18,2.60731617181e-16,7.43793352918e-15,1.84578827916e-12,9.32818194221e-17,2.11722668047e-17,2.79381684454e-10,5.44567701581e-05,4.02877738318e-18,2.65435561714e-14,0.999928832054,2.80216472248e-09,2.96614593781e-13,7.44124317145e-18,1.45985249663e-15,1.33400595292e-15,9.62228547167e-14,1.98244514138e-08,4.22453773352e-11,3.74536173067e-18,2.08938560085e-17,1.60213592644e-15,1.74792699909e-16,1.60158225657e-12,4.3876170183e-18,2.08993995612e-13,1.44180620134e-13,7.66168994915e-09,6.37777048951e-08,1.55869143547e-12,2.4408591099e-16,2.66755511188e-19,2.6586651717e-12,4.03141016672e-16,7.02185228366e-12,2.73098926286e-13,5.63808033463e-14,7.5334726517e-17,1.40788585217e-13,8.91768009805e-14,1.00063889477e-05
1139,4.41966240882e-18,1.05899013093e-15,1.7010570927e-15,8.83215009917e-14,3.97138511073e-17,1.14323317244e-17,9.70754391179e-15,2.09896087819e-17,1.24159359958e-16,5.99469475795e-14,5.99434231813e-17,1.7090126379e-14,1.74125297514e-12,2.10712577122e-19,6.84218781351e-14,1.20716456901e-15,6.88941542348e-20,6.2885006718e-14,1.82473207686e-14,6.71631324955e-18,2.94672836182e-16,6.8560022009e-16,1.00274790641e-12,5.08477304706e-09,3.11074410675e-09,6.14640803531e-12,8.66093394919e-12,2.90079793519e-10,5.64437212247e-12,1.38553914435e-12,1.39005285249e-15,5.0001754466e-17,2.2897852158e-20,1.16771639508e-19,2.49681342268e-09,1.24554801611e-19,2.59234994582e-10,7.63348585731e-12,2.68994848618e-09,2.09317060212e-11,2.14963240079e-15,2.81787446734e-17,2.37603250207e-16,2.42178027632e-10,8.16482356111e-21,1.30451372153e-16,1.73483147268e-16,1.37344495043e-14,3.6296883061e-14,3.63351864004e-18,9.31713990821e-18,1.15504696595e-17,1.6528207622e-11,1.06599675438e-17,3.69708671772e-14,9.04827477627e-18,7.6452822428e-21,3.08484820118e-16,4.00464340508e-12,9.30057142412e-11,1.39711255446e-15,2.79354859557e-12,2.79508398648e-08,5.45635788613e-14,3.57213233263e-15,1.09223293301e-19,4.61440911523e-12,3.94980136922e-14,5.09969772303e-14,5.89136063474e-15,1.31966215299e-12,1.02163742743e-10,8.33483397948e-18,1.8295226667e-08,6.04482276001e-22,3.18448880546e-13,6.5891106319e-14,3.26407432712e-14,1.52631528187e-20,7.80547404489e-10,9.50781662602e-13,1.17937451471e-10,1.94298685485e-15,2.26487610371e-15,1.16847213241e-22,4.70555686023e-15,2.26841875283e-17,1.32626250477e-13,3.7914991769e-19,4.27921510821e-15,5.15362671465e-17,2.97828520743e-13,1.0526867235e-15,7.41865421227e-15,6.27025548384e-19,3.51126556413e-17,0.999999880791,1.25226202918e-17,3.57012238052e-19
1140,3.59908028713e-07,4.3591005805e-11,7.47229511475e-15,1.2147902584e-14,2.16505893075e-12,2.4818898835e-14,6.93217957961e-16,5.86913980957e-13,8.16181237179e-12,1.19399325982e-08,2.60395090906e-11,4.00944888401e-10,8.70335975598e-13,1.58634837579e-13,3.8673296675e-15,2.47359909432e-19,3.36255752131e-08,3.15766127091e-16,8.80954705886e-13,5.31394556702e-18,0.999998450279,2.11363876802e-16,6.3615469297e-15,1.07340133582e-06,2.0371681772e-13,1.50954249101e-11,1.59713301612e-12,1.19300097996e-19,7.59367324202e-15,2.87191523555e-16,7.52113244045e-17,1.05446831822e-10,2.16911654748e-17,8.08529783923e-13,1.35184963403e-23,3.90615539914e-10,1.2895628135e-19,2.4174635305e-16,4.53642894462e-16,2.27143043957e-12,4.61046485199e-18,5.7344065477e-13,2.49686245045e-20,1.64746055356e-16,9.41337889832e-16,1.26464149842e-16,8.60737804816e-13,1.52969617324e-17,3.80782694265e-09,3.45478225021e-12,4.30138054431e-17,4.57994545067e-11,6.93956147175e-16,6.20397093073e-12,1.10137142462e-11,6.57676741368e-15,8.44254679187e-15,1.69381022784e-21,1.13382696694e-20,7.98645983347e-19,2.75878042633e-10,7.82169083213e-18,1.84406192988e-16,1.37638653402e-20,7.13042749845e-11,3.04598692935e-08,3.17890513847e-18,1.0523958256e-23,1.91511421928e-14,2.05055476505e-17,1.93494868159e-14,2.92158231472e-14,1.84281163877e-22,4.08010046603e-17,7.05668767864e-08,1.67772357964e-14,6.97950929916e-18,2.12512084916e-22,2.40785293586e-14,2.21231114482e-14,1.84844032441e-11,6.29284268445e-19,2.83561520639e-20,2.41609927806e-16,1.19059785902e-12,7.41281201427e-16,5.34494912356e-18,3.00612605659e-24,4.32656340293e-15,2.43543776817e-17,8.06295400685e-20,5.34345179215e-10,2.71477146319e-10,4.33884217443e-08,2.32006030022e-15,4.45194841956e-15,4.53884309554e-20,7.25292384745e-13,8.86308340359e-15
1141,1.77474670918e-16,1.67679319865e-13,1.24224577291e-08,1.01261382092e-12,8.67258505848e-17,1.43689869573e-13,1.17166043534e-09,1.36725932492e-17,5.56834363775e-13,2.8778709525e-19,2.20821486764e-20,3.32851363972e-16,1.43367433459e-16,9.89567518097e-14,3.04634171282e-15,2.13449795491e-13,6.22769034692e-13,4.5269597939e-14,1.03890793266e-15,1.06156461399e-08,2.5204026174e-17,3.36969124648e-15,3.5948327648e-11,2.7371974045e-13,5.83270302716e-13,1.28701728094e-11,6.30653515521e-13,1.62948799419e-12,1.02877654312e-11,1.52886592275e-08,7.16308505844e-08,5.19449101788e-11,2.26563532475e-13,3.86531584667e-15,1.01858406154e-08,9.2239136288e-20,4.10449911215e-06,2.12495651795e-05,3.41556528838e-06,0.000412231893279,0.999527335167,2.75829858086e-12,5.4637674593e-13,9.67826508713e-07,4.47253597886e-15,1.95187843666e-09,4.55524259742e-20,1.67532462569e-07,6.42812083944e-14,3.43665864538e-14,8.83395443907e-07,8.31131061722e-18,1.85522754466e-16,2.03781767254e-16,4.53397810773e-17,9.70588118611e-15,9.55228791762e-19,1.52728844114e-05,2.41905850906e-09,9.38747551915e-11,3.91078447404e-10,2.178864871e-17,5.74271821096e-15,1.17081934425e-11,9.66179112108e-19,2.43186798751e-17,2.99162414676e-14,4.08564176269e-07,1.03805693208e-10,3.04649638849e-09,6.61393302242e-17,1.34004352753e-11,1.26685055675e-12,6.48616284041e-15,2.13378606085e-20,1.22536021315e-17,1.22499366206e-09,3.99981869847e-09,2.22980331486e-17,1.5183110845e-12,3.30678023013e-18,5.95812082397e-13,5.8091660371e-09,2.08799021333e-16,2.44522180282e-09,1.24426424025e-11,3.7979756601e-13,1.40159081639e-05,8.47199986039e-19,8.35120239628e-09,4.05092279165e-12,1.06112863104e-17,1.07784710928e-17,1.17682541461e-20,1.82960174788e-10,3.24196425261e-09,1.74711731193e-10,1.05190400661e-12,1.14802462275e-15
1143,7.61995355239e-20,2.75718118177e-16,3.30032529083e-11,3.64087024418e-11,1.74228289865e-19,1.36314039229e-15,5.49881295622e-15,4.2128621375e-19,5.96742228758e-16,4.50663285212e-22,1.23869462932e-14,1.93074516871e-21,4.19036542839e-16,2.69552193592e-23,2.46729993818e-17,5.21732220262e-16,9.34748524386e-22,5.13426352824e-15,2.1352748244e-20,1.87441823413e-17,4.72522239718e-20,1.27089338402e-13,1.44361366801e-14,5.96769820856e-15,1.19694331656e-15,3.31573884763e-15,6.65016679962e-14,2.87052548398e-10,9.59057703045e-13,1.33394536736e-11,3.09416714472e-10,3.09989088164e-14,1.4061590781e-15,8.9649173044e-19,0.999999642372,5.99382321803e-22,1.2797989335e-09,6.9413679249e-09,2.65107675396e-11,6.49387832397e-09,9.75619918187e-10,9.37203326802e-18,6.26607099541e-11,7.90190599043e-15,1.99540593051e-18,1.46549404556e-11,4.75361176572e-18,9.2962666672e-17,1.20888995631e-19,1.99208016684e-20,5.2540369516e-14,3.8363456258e-15,1.52043870929e-14,3.69539465146e-21,4.58923857029e-18,3.4716034449e-16,2.22952756387e-19,1.25956446235e-15,1.14624950157e-11,3.77021330822e-10,2.24137253174e-19,1.03649085842e-11,8.17283653948e-12,2.64606113171e-14,3.56282301703e-15,5.21292696805e-23,2.25291216238e-10,7.89951493108e-10,1.35344816951e-12,3.47798803646e-11,2.20133705213e-17,3.59822602961e-15,7.77699488873e-15,1.19141663202e-09,8.5859469463e-23,5.67015633944e-17,1.12744909979e-13,9.05021458098e-16,2.43221654074e-19,4.77722927883e-09,1.21214203239e-17,1.42399571246e-07,3.92861854159e-11,1.25952240716e-13,2.38556940485e-15,9.35432151131e-17,3.58993945665e-18,6.49887435533e-12,7.10929273285e-22,3.62463344641e-16,3.28284691098e-11,7.74421511072e-17,1.98567125547e-18,1.74291439935e-19,1.30858743438e-13,1.29383636458e-19,2.07719210721e-07,1.24029963268e-18,5.96583660406e-21
1146,9.67674274044e-10,4.91599434771e-11,8.4671046352e-07,2.11356869506e-11,9.75336280381e-14,4.44609993266e-09,4.10373731524e-12,6.25586109362e-17,2.84021151866e-13,1.29280223679e-11,2.36538270389e-15,5.28779746142e-16,4.76002764325e-16,4.60052138664e-15,1.52238468278e-14,3.21965842659e-13,4.47970682771e-09,1.34732268728e-15,4.69052964872e-13,3.69906882902e-12,1.08340902916e-09,4.94275731455e-09,3.95477123272e-11,5.86932287661e-07,2.69781613715e-10,1.38068401156e-06,2.50270776325e-10,1.45638534566e-09,1.41216812549e-11,2.63630700603e-10,5.30830449041e-11,2.29009965551e-05,5.31896358555e-12,1.19836746863e-12,1.99525646005e-10,2.16646335203e-13,1.04520147204e-07,4.44794341092e-06,6.34745592833e-05,0.998921871185,0.000984235666692,2.29470575874e-09,3.68409756911e-13,7.02210067871e-09,3.20609407078e-11,5.51202000709e-11,1.0580196658e-12,7.44185876117e-12,3.5944767128e-12,7.01784838602e-15,3.4528802928e-08,2.91068807945e-10,3.5950177335e-16,5.24000680374e-16,2.67440149887e-11,3.27861402883e-15,2.70462471863e-12,2.22809637407e-09,5.81923051413e-12,4.03046554465e-11,1.79100290154e-08,1.84222103718e-12,1.15126739522e-13,1.88158123522e-13,3.62865553577e-13,3.48344963985e-11,2.88058487653e-12,1.47942508938e-12,8.37887270677e-09,8.37189605835e-12,4.63471187156e-15,1.46421607478e-11,1.55544830488e-11,8.77419746017e-14,9.54591787561e-12,2.25074923976e-11,2.60913637362e-08,2.10475956108e-10,2.05018163904e-12,3.17263332576e-13,2.56519904669e-16,2.09619078822e-13,2.64546284184e-11,1.40067547404e-12,2.25436025403e-09,3.17148703133e-11,3.87652410426e-16,3.75322745105e-10,2.23224455413e-12,3.97183642312e-13,1.58159313283e-14,3.13741647408e-14,1.26234611855e-15,7.95583636642e-17,3.13840099742e-12,1.31113366691e-11,5.22393378555e-11,2.17028940597e-07,5.94106469749e-14
1149,2.57914785747e-19,1.49492580163e-17,5.95423928221e-24,1.23542150788e-21,2.60901500226e-17,4.49762753083e-12,1.24668565307e-26,2.41699976275e-23,4.83965692037e-23,3.12127379429e-16,4.78665891646e-12,1.68820146467e-22,7.9136726545e-17,2.73536415415e-15,2.13690827993e-19,2.38958520294e-18,1.34684485481e-15,1.92837233171e-26,2.24073977282e-14,1.56741196639e-22,2.36439589892e-18,3.37753398383e-13,3.97665536297e-14,4.56604958287e-20,3.55056860633e-19,3.59459289354e-16,5.41604460238e-16,7.85381728635e-19,1.12262236725e-13,6.04678999472e-14,7.0357058691e-21,6.20201025953e-12,1.09374611622e-14,4.90478282108e-15,1.53304246426e-23,3.71520278734e-13,9.66134030765e-22,6.11872022039e-22,1.39385392607e-18,6.80958193326e-25,1.62418441896e-29,1.78385990429e-20,1.29231249029e-21,6.85793422184e-19,1.46604555155e-16,1.95678969767e-27,1.46860330119e-07,5.21973335855e-25,6.8434296098e-19,2.39918284892e-12,1.18051537724e-16,7.69979124016e-07,4.10752446696e-21,4.19639822891e-10,1.5986053592e-09,1.20513172774e-08,0.999764382839,1.68012227299e-26,5.28895006898e-30,1.7297688192e-19,2.16228949501e-17,1.8517701944e-17,1.66183500874e-18,9.52686245354e-18,2.26203169973e-07,1.12490832621e-11,1.46305174007e-15,2.06237181041e-19,4.80018975957e-12,3.33715314497e-13,8.34607549738e-10,3.75621165031e-15,1.46863121664e-09,2.51496997629e-23,7.12254914106e-05,1.77738967988e-09,2.49262848882e-24,1.15525171651e-08,4.68530210185e-08,1.30835910755e-21,2.85647850859e-12,2.75334642635e-25,4.64202056855e-22,3.95902977068e-10,2.46271915621e-13,3.24127229322e-21,6.4851179227e-18,5.97159816643e-23,0.000163134754985,6.44201341166e-27,1.58285582324e-20,1.26405075912e-17,1.88794760023e-17,5.58543791459e-14,2.49474870042e-25,7.15010155509e-21,9.58278172062e-24,2.31827584907e-10,2.59738194494e-13
1150,1.9480194164e-14,7.40579581167e-13,1.1368462866e-14,4.58649888901e-11,1.10753517468e-10,6.61831757597e-18,1.35965533537e-12,4.05910993706e-09,7.30124944878e-13,1.4358521357e-16,1.11893838379e-12,2.62127927871e-12,6.14057117447e-16,6.64080034502e-18,1.00681477329e-19,5.12185636169e-17,8.67996589182e-16,1.00358916598e-13,2.41804104815e-14,1.65910664249e-14,2.23721258874e-19,9.76312740492e-17,3.53537531473e-18,1.56943045571e-17,3.45278539036e-15,2.27539625291e-16,5.90640314435e-11,1.21297606206e-15,1.28091005684e-13,1.68710858177e-18,8.02163836657e-13,6.27040168802e-18,1.52157691828e-13,7.13978744488e-22,2.60811926492e-15,3.97093252377e-12,4.46251102629e-16,1.04766482935e-19,2.69414724798e-21,2.28671340305e-19,2.36421288521e-18,3.81699045394e-22,4.78330874909e-10,6.08497280341e-11,9.81084245961e-13,7.61950859395e-15,1.31595161987e-20,1.60009784605e-17,8.55775088276e-18,6.91306892814e-16,3.3045844792e-18,1.10762558685e-22,8.17898526684e-11,1.04653260562e-15,3.74262624438e-19,7.14988617147e-18,1.76009261423e-19,6.83462698636e-20,1.38129351707e-12,3.18760706197e-16,6.34231589366e-15,7.184073475e-11,1.04563921879e-14,1.24584934383e-12,2.32015283857e-14,9.31845760693e-17,5.37374311715e-10,9.90984012883e-17,3.46831125018e-14,4.85394779925e-10,2.796349408e-18,1.20381222352e-11,9.11097032409e-24,0.999992132187,1.04075563074e-23,1.96683608392e-14,1.03864298076e-13,2.39999443084e-20,2.2287920658e-23,4.91170519784e-15,4.01191319749e-12,7.82189817983e-06,5.95305396182e-16,8.98125445237e-17,1.33490088175e-21,3.34387482981e-11,1.22724801242e-12,1.0427457827e-17,1.05994568263e-19,3.91741896083e-14,2.58313064948e-13,1.70753523831e-19,3.21456390395e-08,3.57645431825e-15,2.42700244498e-16,3.39158530116e-16,1.09851088226e-08,6.47123709208e-21,2.0324841443e-15
1151,4.26672058795e-10,9.80669606393e-14,6.46210862598e-09,4.64137928091e-09,1.59869676753e-17,1.66188081092e-13,9.17369546755e-15,6.75659005199e-14,5.11774447995e-16,7.01121400046e-15,6.07783414481e-19,1.7363801895e-19,7.13246193877e-14,2.36447397056e-21,8.38495831429e-22,6.23674949916e-18,7.41678426792e-18,4.75739239669e-14,1.46983716431e-12,1.16357222468e-10,6.71883338896e-14,2.79151552994e-17,6.79775168209e-24,3.21744432693e-16,3.77166050128e-12,6.95721773808e-20,2.76271400098e-15,2.92801637699e-14,1.03887309843e-15,2.54124566632e-19,5.48626515572e-17,7.00406581001e-18,4.37531904289e-16,5.55156917745e-25,6.54577003122e-16,2.15207761948e-17,1.56938992386e-18,3.43374460809e-11,2.78317831699e-14,1.22401547231e-10,2.25887339297e-15,1.50324116219e-13,5.10440951659e-12,1.71830887193e-12,7.85514466308e-17,2.73554224283e-15,1.60092457625e-24,3.66628787977e-16,1.14476651899e-13,9.66970949113e-15,9.97582211607e-15,1.14014181237e-18,3.93690615485e-18,7.22722176848e-19,1.48254759164e-11,8.70435281741e-15,2.0550090003e-16,3.00403453469e-14,5.32845902818e-12,3.15149989438e-10,2.0141013423e-12,4.4377977855e-13,4.68141782e-19,1.06076937869e-13,3.29453175321e-18,2.36249550738e-13,1.65792223764e-18,7.29115765995e-20,2.10158801472e-09,4.22832364677e-08,7.2751345511e-18,5.34621012824e-13,9.53951017435e-20,4.88089126408e-12,1.46985486353e-22,8.31394957219e-14,0.999997258186,7.10844587035e-19,3.1151405784e-21,7.17757852402e-18,1.68170861025e-16,7.01623763429e-13,1.65214508741e-11,1.29594378297e-17,1.13304040478e-17,1.4398131043e-06,1.46572753934e-08,1.31191518449e-06,7.19466944469e-22,1.75840401268e-11,5.0392649038e-13,3.7669600749e-15,2.1647740147e-17,1.12148113474e-18,6.41025047713e-14,3.43519865704e-15,4.77472401894e-12,1.69246827787e-17,1.01646981813e-15
1155,1.78906314676e-12,5.18680801434e-12,4.97812468331e-12,4.62991597101e-14,1.16918007529e-14,4.81090653426e-11,5.8289182129e-15,2.08314104897e-17,2.0593807909e-11,2.38127457723e-16,2.07254994417e-11,1.87616846559e-18,5.64457503453e-18,1.08897283145e-14,1.06576444898e-16,9.68064426296e-16,2.35434516327e-08,3.36558516162e-17,5.6623974647e-15,1.64210523434e-13,5.01057051752e-12,4.67462277654e-13,7.27148734635e-17,8.53384619024e-18,2.00341730722e-21,2.36610765821e-16,3.38539890565e-11,9.19315181435e-15,1.54924291169e-14,5.63138945198e-11,1.63529866731e-12,3.49978254235e-05,2.77226234857e-07,3.64079599802e-12,4.25426295754e-13,4.60461827325e-16,5.02611450723e-12,4.82171191862e-10,4.31292085379e-11,2.41348191432e-10,7.26214310909e-10,3.15145777313e-13,7.3154291869e-14,5.73769818549e-14,2.8660559169e-12,6.87883361383e-10,1.30854637022e-13,1.91744224698e-15,2.18252292836e-16,8.4455463456e-11,1.40535583171e-08,1.27282717699e-07,8.58117632752e-19,1.58489961064e-14,2.7136307524e-12,7.95490728844e-10,1.64242106027e-10,1.42427065422e-14,3.77315366451e-13,5.0405561669e-11,2.90239970946e-10,5.25001740969e-17,1.93892337579e-19,1.58342509569e-14,2.87070522909e-09,1.94006120305e-13,9.15046304787e-16,3.11812851743e-14,2.14451767455e-09,2.88506072366e-08,2.43105610974e-18,5.06950955349e-15,5.15041134741e-12,5.22980392793e-19,9.9340324855e-10,1.2019400232e-13,8.59472811931e-14,1.15077660942e-11,6.11005634976e-10,6.41154474347e-14,1.49909870945e-15,1.12339004591e-15,2.20826623654e-09,4.64826788171e-10,0.999964475632,6.19773397642e-14,5.44673617948e-17,5.13148388798e-13,2.38890417864e-12,1.11390924425e-13,1.57226606734e-10,2.46133904308e-16,1.68012817912e-15,5.19392000578e-18,2.16091033955e-11,5.79876511392e-12,2.23471140137e-19,2.42659776821e-12,6.4929856908e-15
